
International Seismological Centre
ISC: Focal Mechanism solutions

Any use of data from the ISC should be cited. The correct format for citations may be found on our citation page.

The ISC Bulletin has now been completely rebuilt for the period 1964-2010. As a result, the ISC hypocentre solutions and magnitudes for the entire period of 1964-latest are based on the ak135 velocity model and the location procedure that is currently used in operations. The Bulletin has been cleaned up and a considerable number of previously unavailable data of permanent and temporary seismic deployments have been added.

Once the search has completed, a compressed KML file will be available to view the results in Google Earth.

Make an event map
Search summary:
Database: ISC Bulletin
Search type: Rectangular search
Latitude range: 35 to 39
Longitude range: 139 to 143
Start date: 2000-09-01 00:00:00
End date: 2010-10-01 00:00:00
Events found: 2907

DATA_TYPE FOCAL_MECHANISM_SOLUTIONS
ISC Bulletin
--EVENT--|------------------------------ORIGIN------------------------------|FM AUTHOR|----MOMENT---|-----------MOMENT TENSOR COMPONENTS---------|---------------NODAL PLANES--------------|-----------------------PRINCIPAL AXES-------------------------|
 EVENT_ID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
 10107883,JMA      ,2006-10-30,03:10:43.20, 35.6000, 139.3300, 47.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 71.00,25.00, 139.00,200.00,74.00,  70.00,  ,      ,57.00, 84.00,      ,26.00,305.00,      ,19.00,205.00
 10110806,JMA      ,2006-11-07,18:08:25.30, 36.0600, 139.8100, 75.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,211.00,29.00, 153.00,325.00,77.00,  64.00,  ,      ,51.00,206.00,      ,28.00, 76.00,      ,25.00,332.00
  9681280,JMA      ,2006-11-08,21:06:42.90, 36.1500, 140.0900, 51.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 44.00,72.00,  90.00,224.00,18.00,  90.00,  ,      ,63.00,314.00,      ,27.00,134.00,      , 0.00, 44.00
 10112672,JMA      ,2006-11-13,13:49:58.20, 35.6600, 139.9200, 46.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,108.00,66.00,  -8.00,201.00,83.00,-156.00,  ,      ,11.00,332.00,      ,22.00, 67.00,      ,65.00,217.00
  9266775,NIED     ,2006-11-15,08:39:00   , 36.5000, 140.6000, 74.0,        ,NIED     ,14,4.360, 3.7,  ,      ,      ,      ,      ,      ,      , 34.00,77.00, 107.00,159.00,21.00,  38.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9266775,JMA      ,2006-11-15,08:39:08.80, 36.5200, 140.5700, 58.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 19.00,58.00,  99.00,182.00,33.00,  76.00,  ,      ,75.00,314.00,      ,13.00,102.00,      , 8.00,194.00
 10114517,JMA      ,2006-11-18,21:36:39.50, 36.6800, 139.4900,  7.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 67.00,89.00, 169.00,158.00,79.00,   1.00,  ,      , 9.00, 22.00,      , 7.00,113.00,      ,79.00,240.00
  9266847,NIED     ,2006-11-18,23:59:00   , 36.3000, 141.3000, 47.0,        ,NIED     ,14,4.940, 3.7,  ,      ,      ,      ,      ,      ,      , 34.00,58.00,  79.00,234.00,34.00, 107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9749506,JMA      ,2006-11-19,22:06:50.20, 38.7300, 141.3900, 76.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 14.00,87.00,-111.00,277.00,21.00,  -7.00,  ,      ,39.00,123.00,      ,44.00,264.00,      ,21.00, 15.00
  9266947,NIED     ,2006-11-22,23:53:00   , 35.3000, 140.2000, 26.0,        ,NIED     ,14,5.020, 3.7,  ,      ,      ,      ,      ,      ,      , 17.00,68.00,-127.00,260.00,43.00, -34.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9266947,JMA      ,2006-11-22,23:53:11.00, 35.3000, 140.2000, 34.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,193.00,82.00, 157.00,287.00,67.00,   9.00,  ,      ,22.00,148.00,      ,10.00,242.00,      ,66.00,355.00
  9266965,NIED     ,2006-11-23,16:08:00   , 36.0000, 140.2000, 56.0,        ,NIED     ,15,3.290, 4.3,  ,      ,      ,      ,      ,      ,      , 42.00,21.00,-127.00,261.00,73.00, -77.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9266965,JMA      ,2006-11-23,16:08:16.70, 36.0000, 140.1700, 61.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,242.00,12.00, 178.00,334.00,89.00,  78.00,  ,      ,44.00,232.00,      ,43.00, 76.00,      ,12.00,334.00
  9246894,NIED     ,2006-11-30,02:59:00   , 37.4000, 139.7000, 11.0,        ,NIED     ,15,1.030, 3.9,  ,      ,      ,      ,      ,      ,      ,258.00,82.00, 170.00,349.00,81.00,   8.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9246894,JMA      ,2006-11-30,02:59:14.70, 37.4300, 139.7000,  4.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,113.00,46.00,-115.00,328.00,50.00, -66.00,  ,      , 2.00, 41.00,      ,72.00,305.00,      ,18.00,132.00
  9137498,NIED     ,2006-12-02,00:30:00   , 36.5000, 142.6000,  8.0,        ,NIED     ,15,6.160, 4.5,  ,      ,      ,      ,      ,      ,      ,  5.00,63.00,  62.00,234.00,38.00, 133.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9137499,NIED     ,2006-12-02,00:49:00   , 36.4000, 142.6000,  8.0,        ,NIED     ,16,1.120, 4.6,  ,      ,      ,      ,      ,      ,      , 25.00,54.00,  85.00,213.00,36.00,  96.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247033,NIED     ,2006-12-03,09:12:00   , 37.1000, 141.2000, 56.0,        ,NIED     ,14,6.170, 3.8,  ,      ,      ,      ,      ,      ,      , 19.00,72.00,  69.00,251.00,27.00, 138.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247033,JMA      ,2006-12-03,09:12:38.30, 37.0700, 141.1900, 51.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 19.00,77.00,  88.00,208.00,13.00,  98.00,  ,      ,58.00,287.00,      ,32.00,111.00,      , 2.00, 20.00
 11123271,NIED     ,2006-12-03,21:08:00   , 35.7000, 140.7000, 50.0,        ,NIED     ,16,1.070, 4.6,  ,      ,      ,      ,      ,      ,      ,  4.00,72.00,  86.00,197.00,19.00, 102.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11123271,JMA      ,2006-12-03,21:08:35.20, 35.7400, 140.6500, 49.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 10.00,74.00,  85.00,207.00,17.00, 106.00,  ,      ,61.00,273.00,      ,29.00,104.00,      , 5.00, 11.00
  9751182,JMA      ,2006-12-04,03:38:43.90, 35.6800, 140.1300, 68.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,185.00,16.00,  96.00,359.00,74.00,  88.00,  ,      ,61.00,266.00,      ,29.00, 90.00,      , 2.00,359.00
  9247132,NIED     ,2006-12-08,07:14:00   , 37.9000, 139.3000,150.0,        ,NIED     ,14,5.600, 3.8,  ,      ,      ,      ,      ,      ,      , 65.00,45.00, 129.00,196.00,57.00,  58.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9137681,JMA      ,2006-12-09,03:10:50.90, 35.8100, 140.1400, 65.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 12.00,61.00,  88.00,197.00,29.00,  94.00,  ,      ,74.00,277.00,      ,16.00,104.00,      , 2.00, 13.00
  9137681,NIED     ,2006-12-09,03:11:00   , 35.8000, 140.2000, 65.0,        ,NIED     ,15,1.090, 4.0,  ,      ,      ,      ,      ,      ,      ,187.00,27.00, 106.00,349.00,64.00,  82.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11123333,NIED     ,2006-12-09,03:29:00   , 35.8000, 140.1000, 65.0,        ,NIED     ,15,4.490, 4.4,  ,      ,      ,      ,      ,      ,      ,  6.00,67.00,  97.00,168.00,24.00,  74.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11123333,JMA      ,2006-12-09,03:29:20.30, 35.8000, 140.1400, 66.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  6.00,71.00,  82.00,211.00,21.00, 113.00,  ,      ,63.00,263.00,      ,26.00,103.00,      , 8.00,  9.00
  9247153,NIED     ,2006-12-09,20:47:00   , 35.4000, 140.4000, 59.0,        ,NIED     ,14,5.180, 3.7,  ,      ,      ,      ,      ,      ,      , 14.00,71.00, 104.00,156.00,24.00,  54.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247153,JMA      ,2006-12-09,20:47:10.90, 35.4000, 140.4000, 59.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  3.00,60.00, 101.00,162.00,32.00,  72.00,  ,      ,73.00,301.00,      ,14.00, 85.00,      ,10.00,177.00
  9247173,NIED     ,2006-12-10,14:48:00   , 36.0000, 141.4000, 20.0,        ,NIED     ,14,1.750, 3.4,  ,      ,      ,      ,      ,      ,      , 10.00,80.00,  61.00,262.00,31.00, 159.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9751753,JMA      ,2006-12-12,07:25:10.00, 35.8900, 140.8000, 39.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,242.00,26.00, 166.00,344.00,84.00,  64.00,  ,      ,45.00,229.00,      ,34.00, 96.00,      ,25.00,347.00
  9751813,JMA      ,2006-12-12,23:21:06.70, 38.4200, 139.2400, 18.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 20.00,18.00, 100.00,189.00,72.00,  87.00,  ,      ,63.00, 94.00,      ,27.00,282.00,      , 3.00,190.00
 10467586,JMA      ,2006-12-13,15:31:16.20, 35.4800, 139.7000, 24.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,257.00,43.00, 178.00,348.00,89.00,  47.00,  ,      ,32.00,223.00,      ,30.00,112.00,      ,43.00,349.00
  9247254,NIED     ,2006-12-14,10:13:00   , 36.0000, 140.1000, 68.0,        ,NIED     ,15,1.330, 4.0,  ,      ,      ,      ,      ,      ,      ,  4.00,67.00,  91.00,183.00,23.00,  89.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247254,JMA      ,2006-12-14,10:13:47.50, 36.0300, 140.0900, 64.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  5.00,62.00,  83.00,199.00,28.00, 102.00,  ,      ,72.00,260.00,      ,17.00,100.00,      , 6.00,  8.00
 11123444,NIED     ,2006-12-16,11:34:00   , 36.3000, 141.7000, 20.0,        ,NIED     ,15,1.250, 4.0,  ,      ,      ,      ,      ,      ,      , 25.00,77.00,  71.00,262.00,22.00, 145.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247332,NIED     ,2006-12-18,07:27:00   , 36.8000, 141.3000, 26.0,        ,NIED     ,14,9.880, 3.9,  ,      ,      ,      ,      ,      ,      , 61.00, 5.00, -69.00,219.00,85.00, -92.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247334,NIED     ,2006-12-18,16:27:00   , 38.9000, 141.7000, 95.0,        ,NIED     ,14,6.040, 3.8,  ,      ,      ,      ,      ,      ,      , 38.00,36.00,  83.00,226.00,54.00,  95.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247334,JMA      ,2006-12-18,16:27:42.10, 38.8900, 141.6600, 66.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 66.00, 8.00, 147.00,189.00,85.00,  83.00,  ,      ,49.00, 91.00,      ,40.00,285.00,      , 7.00,189.00
 10469420,NIED     ,2006-12-19,12:56:00   , 37.3000, 142.1000, 20.0,        ,NIED     ,14,2.970, 3.6,  ,      ,      ,      ,      ,      ,      ,212.00,47.00, 165.00,312.00,79.00,  44.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9752522,JMA      ,2006-12-22,14:10:32.00, 37.5400, 141.3200, 82.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,120.00,51.00, -79.00,283.00,41.00,-103.00,  ,      , 5.00,202.00,      ,80.00, 83.00,      , 9.00,293.00
  9932503,JMA      ,2006-12-24,02:25:35.80, 35.9900, 140.1600, 61.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,241.00, 3.00, 162.00,349.00,89.00,  87.00,  ,      ,46.00,256.00,      ,44.00, 82.00,      , 3.00,349.00
 10471284,JMA      ,2006-12-26,04:39:56.70, 36.1800, 140.0200, 52.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 33.00,80.00,  70.00,278.00,23.00, 153.00,  ,      ,51.00,280.00,      ,32.00,140.00,      ,20.00, 37.00
  9247516,NIED     ,2006-12-26,10:55:00   , 37.7000, 141.9000, 41.0,        ,NIED     ,15,2.870, 4.2,  ,      ,      ,      ,      ,      ,      , 24.00,72.00,  94.00,191.00,19.00,  77.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  9247516,JMA      ,2006-12-26,10:55:35.60, 37.7600, 141.8300, 40.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 53.00,63.00, 102.00,208.00,30.00,  68.00,  ,      ,70.00,349.00,      ,17.00,134.00,      ,11.00,227.00
  9140300,JMA      ,2006-12-28,00:24:58.00, 38.7900, 141.6300, 71.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 43.00,28.00, 161.00,150.00,81.00,  63.00,  ,      ,47.00, 33.00,      ,31.00,262.00,      ,26.00,155.00
  9140300,NIED     ,2006-12-28,00:25:00   , 38.8000, 141.7000, 74.0,        ,NIED     ,15,3.720, 4.3,  ,      ,      ,      ,      ,      ,      , 23.00,35.00, 143.00,145.00,70.00,  61.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10376913,NIED     ,2007-01-01,13:00:00   , 37.1000, 141.9000, 29.0,        ,NIED     ,14,1.140, 3.3,  ,      ,      ,      ,      ,      ,      , 37.00,57.00, 111.00,182.00,38.00,  61.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10378774,NIED     ,2007-01-03,15:40:00   , 36.5000, 140.7000, 62.0,        ,NIED     ,15,1.160, 4.0,  ,      ,      ,      ,      ,      ,      , 28.00,73.00, 109.00,159.00,25.00,  44.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10378774,JMA      ,2007-01-03,15:40:04.60, 36.4300, 140.6900, 53.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 26.00,64.00,  92.00,201.00,26.00,  86.00,  ,      ,71.00,300.00,      ,19.00,114.00,      , 2.00,205.00
 10379474,NIED     ,2007-01-04,21:40:00   , 36.4000, 140.0000,104.0,        ,NIED     ,15,1.450, 4.0,  ,      ,      ,      ,      ,      ,      , 67.00,13.00, 163.00,174.00,86.00,  78.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10379474,JMA      ,2007-01-04,21:40:59.00, 36.3900, 139.9600, 92.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 74.00,22.00, 168.00,174.00,86.00,  69.00,  ,      ,45.00, 63.00,      ,37.00,283.00,      ,21.00,176.00
 10380196,NIED     ,2007-01-05,21:59:00   , 35.7000, 140.1000, 80.0,        ,NIED     ,14,3.970, 3.7,  ,      ,      ,      ,      ,      ,      ,  1.00,73.00, 100.00,149.00,19.00,  59.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10380196,JMA      ,2007-01-05,21:59:04.70, 35.6600, 140.0400, 66.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,192.00,23.00, 102.00,359.00,67.00,  85.00,  ,      ,67.00,260.00,      ,22.00, 93.00,      , 5.00,  1.00
 10381442,NIED     ,2007-01-08,09:12:00   , 38.3000, 141.6000, 47.0,        ,NIED     ,14,7.460, 3.8,  ,      ,      ,      ,      ,      ,      , 32.00,55.00, 115.00,173.00,42.00,  59.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10381442,JMA      ,2007-01-08,09:12:59.50, 38.2800, 141.6100, 54.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 26.00,66.00,  87.00,213.00,24.00,  97.00,  ,      ,69.00,290.00,      ,21.00,118.00,      , 3.00, 27.00
 10382161,NIED     ,2007-01-09,04:18:00   , 36.0000, 139.8000, 86.0,        ,NIED     ,15,3.810, 4.3,  ,      ,      ,      ,      ,      ,      ,  6.00,65.00,  82.00,204.00,26.00, 107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10382161,JMA      ,2007-01-09,04:18:03.70, 36.0500, 139.8000, 79.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  2.00,60.00,  87.00,187.00,30.00,  94.00,  ,      ,75.00,265.00,      ,15.00, 94.00,      , 2.00,  3.00
 10383378,NIED     ,2007-01-10,10:19:00   , 36.6000, 141.2000, 32.0,        ,NIED     ,15,2.340, 4.2,  ,      ,      ,      ,      ,      ,      ,152.00,60.00, -62.00,286.00,40.00,-129.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10383378,JMA      ,2007-01-10,10:19:13.60, 36.5500, 141.2400, 46.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 16.00,74.00,  71.00,247.00,24.00, 138.00,  ,      ,57.00,262.00,      ,27.00,121.00,      ,18.00, 22.00
 10384178,NIED     ,2007-01-12,09:29:00   , 37.4000, 142.0000, 35.0,        ,NIED     ,14,4.000, 3.7,  ,      ,      ,      ,      ,      ,      , 91.00,89.00, 129.00,182.00,39.00,   2.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10385116,JMA      ,2007-01-13,09:44:51.30, 35.9300, 139.8100, 79.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 11.00,62.00,  71.00,228.00,34.00, 122.00,  ,      ,67.00,244.00,      ,15.00,115.00,      ,17.00, 20.00
 10388624,NIED     ,2007-01-17,04:11:00   , 38.3000, 142.5000, 29.0,        ,NIED     ,15,2.730, 4.2,  ,      ,      ,      ,      ,      ,      , 20.00,69.00,  95.00,188.00,21.00,  78.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10388632,JMA      ,2007-01-17,04:36:57.20, 35.8400, 139.4600, 54.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  8.00,70.00, -31.00,109.00,61.00,-157.00,  ,      , 6.00, 60.00,      ,36.00,326.00,      ,53.00,158.00
 10389881,NIED     ,2007-01-19,14:43:00   , 37.0000, 141.5000, 35.0,        ,NIED     ,14,5.710, 3.8,  ,      ,      ,      ,      ,      ,      , 35.00,73.00,  97.00,191.00,19.00,  67.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10394581,NIED     ,2007-01-24,01:30:00   , 36.1000, 139.9000, 59.0,        ,NIED     ,14,8.700, 3.9,  ,      ,      ,      ,      ,      ,      , 50.00,78.00,  85.00,254.00,13.00, 114.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10394581,JMA      ,2007-01-24,01:30:01.80, 36.0500, 139.8900, 46.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 41.00,78.00,  82.00,254.00,14.00, 123.00,  ,      ,56.00,301.00,      ,33.00,137.00,      , 7.00, 42.00
 10394811,NIED     ,2007-01-25,07:55:00   , 37.0000, 141.0000, 80.0,        ,NIED     ,15,1.680, 4.1,  ,      ,      ,      ,      ,      ,      , 18.00,21.00, -69.00,176.00,70.00, -98.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10394811,JMA      ,2007-01-25,07:55:22.30, 36.9600, 141.0100, 85.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 12.00,17.00, -90.00,192.00,73.00, -90.00,  ,      ,28.00,282.00,      ,62.00,102.00,      , 0.00, 12.00
 10395409,JMA      ,2007-01-25,14:37:28.00, 36.0800, 139.8900, 48.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 43.00,79.00,  80.00,264.00,15.00, 130.00,  ,      ,55.00,301.00,      ,33.00,141.00,      , 9.00, 45.00
 10395577,NIED     ,2007-01-26,20:16:00   , 37.7000, 141.4000, 65.0,        ,NIED     ,14,4.640, 3.7,  ,      ,      ,      ,      ,      ,      ,185.00,66.00, 115.00,316.00,34.00,  47.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10395577,JMA      ,2007-01-26,20:16:56.70, 37.7400, 141.3600, 62.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,198.00,89.00, 103.00,291.00,13.00,   2.00,  ,      ,44.00,121.00,      ,43.00,276.00,      ,13.00, 18.00
 10396615,JMA      ,2007-01-27,07:11:57.90, 35.9500, 139.4800,127.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,157.00,62.00, 169.00,252.00,80.00,  28.00,  ,      ,27.00,118.00,      ,12.00, 22.00,      ,60.00,270.00
 10396284,NIED     ,2007-01-27,21:25:00   , 39.0000, 139.6000, 14.0,        ,NIED     ,14,9.460, 3.9,  ,      ,      ,      ,      ,      ,      ,  6.00,37.00,  45.00,237.00,65.00, 118.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10396284,JMA      ,2007-01-27,21:25:35.00, 38.9900, 139.5400, 23.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  8.00,27.00,  40.00,241.00,73.00, 111.00,  ,      ,57.00,179.00,      ,25.00,314.00,      ,20.00, 54.00
 10396285,JMA      ,2007-01-27,22:28:14.10, 38.9900, 139.5400, 22.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 20.00,25.00,  74.00,217.00,66.00,  97.00,  ,      ,68.00,141.00,      ,21.00,302.00,      , 7.00, 35.00
 10396285,NIED     ,2007-01-27,22:28:00   , 39.0000, 139.6000, 11.0,        ,NIED     ,14,2.380, 3.5,  ,      ,      ,      ,      ,      ,      , 22.00,34.00,  70.00,226.00,58.00, 103.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 10398305,NIED     ,2007-01-30,17:55:00   , 36.2000, 142.0000, 20.0,        ,NIED     ,15,1.040, 3.9,  ,      ,      ,      ,      ,      ,      , 19.00,63.00,  76.00,227.00,31.00, 115.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11494406,NIED     ,2007-02-01,06:40:00   , 37.3000, 141.1000, 83.0,        ,NIED     ,14,7.320, 3.8,  ,      ,      ,      ,      ,      ,      ,120.00,45.00, -47.00,247.00,59.00,-124.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11496259,NIED     ,2007-02-04,11:59:00   , 35.6000, 140.1000, 59.0,        ,NIED     ,15,5.170, 4.4,  ,      ,      ,      ,      ,      ,      ,182.00,39.00,  94.00,357.00,51.00,  87.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11496259,JMA      ,2007-02-04,11:59:16.50, 35.5900, 140.1500, 67.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  7.00,66.00,  60.00,241.00,37.00, 138.00,  ,      ,58.00,235.00,      ,16.00,118.00,      ,27.00, 20.00
 11497254,NIED     ,2007-02-06,14:15:00   , 37.3000, 142.1000, 14.0,        ,NIED     ,15,2.230, 4.2,  ,      ,      ,      ,      ,      ,      ,137.00,89.00, -47.00,229.00,43.00,-178.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11499791,NIED     ,2007-02-10,02:49:00   , 37.2000, 142.1000, 23.0,        ,NIED     ,14,1.030, 3.3,  ,      ,      ,      ,      ,      ,      , 15.00,51.00,  76.00,217.00,41.00, 107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11499949,JMA      ,2007-02-10,08:31:08.50, 36.1300, 139.8100, 50.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,258.00,15.00, 176.00,352.00,89.00,  75.00,  ,      ,44.00,247.00,      ,42.00, 96.00,      ,15.00,352.00
 11499949,NIED     ,2007-02-10,08:31:00   , 36.2000, 139.8000, 59.0,        ,NIED     ,14,3.590, 3.6,  ,      ,      ,      ,      ,      ,      ,176.00,90.00, -54.00,267.00,36.00,-180.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
 11501560,JMA      ,2007-02-12,23:57:09.50, 36.3000, 140.3100, 72.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,202.00,57.00, 123.00,332.00,46.00,  50.00,  ,      ,62.00,167.00,      , 6.00,269.00,      ,27.00,  2.00
 11502158,JMA      ,2007-02-13,22:36:05.50, 35.2900, 139.1200, 13.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 48.00,45.00,  94.00,222.00,45.00,  86.00,  ,      ,87.00, 45.00,      , 0.00,315.00,      , 3.00,225.00
 11507692,NIED     ,2007-02-22,06:33:00   , 37.0000, 142.0000, 26.0,        ,NIED     ,14,3.730, 3.6,  ,      ,      ,      ,      ,      ,      ,100.00,13.00, -10.00,200.00,88.00,-103.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
